,name,community_status,lifetime_investment,city,st_abb,pop_change_10_11,pop_change_11_12,pop_change_12_13,pop_change_13_14,pop_change_14_15,pop_change_15_16,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,residentcount,edu_event,dist_event,home_assess,comm_prep,mitigation,other
327,Cooter,In Good Standing,9177.2,Crossett,AR,-0.00801612386056525,-0.00761913557443665,-0.0119584942534084,-0.0147876047847791,-0.00525812619502868,-0.0152811148486305,0.0,0.0,0.0,0.0,0.0,1092.0,0.0,0.0,0.0,0.0,0.0,1771.2,957.0,5357.0,0.0,300.0,0.0,2.0,0.0,2.0,0.0,0.0
328,Copeland Ferry-Pumpkin,Inactive,21985.0,Quinton,AL,-0.00514879264543474,-0.0067505737987729,-0.00418359487094289,-0.00561167227833894,-0.00416387041669209,-0.00496239910554288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21985.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,1.0
329,Cordabella,In Good Standing,1650.0,Fountain Hills,AZ,0.0118124767357727,0.0186403038540294,0.0173118716172296,0.018127157854009,0.0190272558473686,0.0195499991950283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0
330,Cordillera,In Good Standing,4261898.0,Edwards,CO,-0.00633628386551718,0.00369074993719928,0.00841323014131146,0.00832394661982856,0.0100539619426299,0.0120533873205114,0.0,0.0,250000.0,117266.0,1500000.0,700000.0,700000.0,550000.0,0.0,61000.0,125935.0,133347.0,50000.0,74350.0,0.0,250.0,5.0,2.0,0.0,1.0,0.0,0.0
331,Corn,In Good Standing,5283.93,Corn,OK,0.00129198966408269,0.00249462365591398,0.00729363308735198,-0.0128631058863617,0.010010355540214,-0.0219583048530417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,1153.5,1130.43,0.0,503.0,0.0,3.0,0.0,0.0,0.0,0.0
332,Cottonwood,Inactive,22399.25,Harrison,AR,0.00428219096403502,0.00812306031574686,0.00149908983831245,-0.00550625467764354,0.000618179863462882,0.00201455854307126,0.0,0.0,0.0,0.0,9659.0,0.0,5485.25,3850.0,3405.0,0.0,0.0,0.0,0.0,0.0,0.0,1625.0,0.0,3.0,0.0,0.0,0.0,0.0
333,Cougar Ridge,Inactive,33825.0,Santa Fe,NM,0.0063198698646731,0.00535844488161895,0.00408464869968595,0.00391812148220832,0.00257247385104087,0.00638421751022287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33825.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0
334,Council Creek South,In Good Standing,69616.8,Burnet,TX,0.0142713426759937,0.00352916753165871,0.00533259780260194,0.0117975216059262,0.0209472590048357,0.0235054558332042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40155.0,7479.0,8881.0,3980.0,3960.0,4455.0,706.8,0.0,131.0,1.0,4.0,0.0,2.0,0.0,0.0
335,Country Broadmoor Homeowners Association,In Good Standing,41725.0,Colorado Springs,CO,0.0158720791131669,0.013722697876122,0.0144848298047986,0.0116856210677061,0.0175704409738518,0.0207536816503285,0.0,0.0,0.0,0.0,0.0,11298.0,2025.0,2668.0,4776.0,10212.0,2370.0,2296.0,3722.0,2358.0,0.0,260.0,0.0,2.0,1.0,5.0,2.0,0.0
336,Country Houses HOA,In Good Standing,16999.66,Camp Connell,CA,-0.00783071576261493,-0.0076708198465836,-0.00408847184986595,0.00026919711959082,0.00562919105609007,0.00738180196253345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5643.66,11356.0,0.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0
337,Country Place of Martin County,In Good Standing,63911.0,Palm City,FL,0.00486464052687799,0.00847021544544802,0.0153882305549028,0.0134557019776906,0.0165196513387964,0.0185938743549588,0.0,0.0,0.0,1716.0,2388.0,1000.0,2000.0,521.0,2136.0,350.0,350.0,50800.0,2300.0,350.0,0.0,150.0,2.0,0.0,1.0,3.0,2.0,0.0
338,Country Walk of Lake Ridge,In Good Standing,16680.97,Manchester Township,NJ,0.00236119333741868,0.00283919190104967,0.00395397136470564,0.00497960471921753,0.00496687893957988,0.00629425381841774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,4498.73,5133.08,6149.16,0.0,450.0,1.0,3.0,0.0,0.0,0.0,0.0
339,Courtyard,In Good Standing,53441.0,Austin,TX,0.0303608977176686,0.0322679680333905,0.0226489387130265,0.0256211706519839,0.0218758806890337,0.0208585500051923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11211.0,12480.0,10394.0,19356.0,0.0,800.0,1.0,1.0,0.0,0.0,0.0,0.0
340,Coves At Round Mountain,In Good Standing,33471.54,Lenoir,NC,-0.007918715649407,-0.00403348276658041,-0.000817282474780127,-0.00510303740599668,-0.00260141850933811,0.00205457542875421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16730.49,16741.05,0.0,94.0,1.0,0.0,0.0,1.0,1.0,0.0
341,Cragsmoor,In Good Standing,59639.1,Cragsmoor,NY,0.00131024955045831,-0.00457713512951212,-0.00453217902107133,-0.00169625442711355,-0.00473765773743635,-0.00333103478957203,0.0,0.0,0.0,17183.0,6122.0,6233.15,2090.0,1300.0,2996.0,2176.0,4932.0,0.0,0.0,16606.95,0.0,500.0,3.0,0.0,3.0,1.0,0.0,0.0
342,Creek View,In Good Standing,6435.2,Colorado Springs,CO,0.0158720791131669,0.013722697876122,0.0144848298047986,0.0116856210677061,0.0175704409738518,0.0207536816503285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3985.2,650.0,1800.0,0.0,14.0,1.0,1.0,0.0,1.0,0.0,0.0
343,Crescent & B Street,In Good Standing,4707.38,Grants Pass,OR,-0.00273939540216014,0.00193615527965343,0.00567646561511148,0.0040351635682375,0.0136117889096215,0.0137122088220717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4707.38,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0
344,Crescent Valley/Beowawe,In Good Standing,46390.23,Crescent Valley,NV,-0.00551931761164074,0.0070635721493441,0.030060120240481,-0.0330739299610895,0.0196177062374245,-0.0542673902318698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4238.0,5215.0,3700.0,8785.0,10349.04,8967.19,5136.0,0.0,500.0,0.0,6.0,0.0,2.0,0.0,0.0
345,Crooked Lake Area,In Good Standing,60274.0,Grand Rapids,MN,0.00226586102719033,0.00250454364111884,0.00466494218566912,0.000550151841908367,-0.00153957815558537,-0.00341432253232592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60274.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0
346,Crooked River State Park,In Good Standing,5600.0,Saint Marys,GA,-0.00676982591876209,0.0215408461339745,0.00161456610967378,0.0101378908525927,0.010209182496347,0.00884989437222846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,3100.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0
347,Crooked/Wilson Lake,In Good Standing,50708.14,Finland,MN,-0.00496643060792789,0.00231074960717257,-0.00359645887126522,-0.00999537251272559,-0.00570253342058521,-0.00103422339225273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24145.0,2280.42,7562.0,5849.0,10871.72,0.0,70.0,8.0,3.0,0.0,5.0,8.0,4.0
348,Crossett,In Good Standing,148830.2,Crossett,AR,-0.00801612386056525,-0.00761913557443665,-0.0119584942534084,-0.0147876047847791,-0.00525812619502868,-0.0152811148486305,0.0,0.0,0.0,0.0,0.0,7218.0,0.0,10597.0,0.0,0.0,0.0,63763.2,50820.0,16432.0,0.0,5500.0,0.0,3.0,1.0,0.0,0.0,0.0
349,Crossroads,In Good Standing,1868.67,Sisters,OR,0.012265663112412,0.0124550148646534,0.0253083176212407,0.026130629028271,0.0279036153073276,0.0363834870985812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868.67,0.0,388.0,1.0,1.0,0.0,0.0,0.0,0.0
350,Crossroads,In Good Standing,3221.8,Benton,AR,0.020749161767301,0.0168970255047725,0.0226292524919916,0.0130636030344659,0.0136292969424771,0.0114606588387668,0.0,0.0,0.0,0.0,0.0,1248.0,0.0,0.0,0.0,0.0,412.0,435.0,811.8,315.0,0.0,150.0,0.0,2.0,0.0,1.0,1.0,0.0
351,Crosswater,In Good Standing,54088.0,Bend,OR,0.012265663112412,0.0124550148646534,0.0253083176212407,0.026130629028271,0.0279036153073276,0.0363834870985812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10083.0,5500.0,8505.0,7000.0,10000.0,4000.0,9000.0,0.0,94.0,1.0,3.0,0.0,2.0,0.0,0.0
352,Crown King,In Good Standing,13835.0,Crown King,AZ,-4.73621642614581e-06,0.00574032149589368,0.0126065457970332,0.015709655066573,0.0145555275749182,0.0179525597516066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2153.0,5048.0,3131.0,3503.0,0.0,40.0,1.0,2.0,0.0,1.0,1.0,0.0
353,Crown King Malnetta-Tharsing Subdivision,Inactive,6036.35,Crown King,AZ,-4.73621642614581e-06,0.00574032149589368,0.0126065457970332,0.015709655066573,0.0145555275749182,0.0179525597516066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,4786.35,0.0,0.0,0.0,0.0,74.0,1.0,1.0,0.0,1.0,0.0,0.0
354,Crown King Moss Torpedo Subdivision,Inactive,19570.88,Crown King,AZ,-4.73621642614581e-06,0.00574032149589368,0.0126065457970332,0.015709655066573,0.0145555275749182,0.0179525597516066,0.0,0.0,0.0,0.0,0.0,0.0,3885.0,4400.0,2143.0,4700.0,4442.88,0.0,0.0,0.0,0.0,28.0,1.0,0.0,0.0,2.0,1.0,1.0
355,Crystal Brook Woods,In Good Standing,26097.0,Arkdale,WI,0.00258806613946801,-0.0181175008365601,-0.00223953261927945,-0.0141016882990143,-0.00217767879237812,-0.00456326571102624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,9494.0,13403.0,0.0,60.0,0.0,1.0,0.0,1.0,0.0,0.0
356,Crystal Drive,In Good Standing,7031.27,Grants Pass,OR,-0.00273939540216014,0.00193615527965343,0.00567646561511148,0.0040351635682375,0.0136117889096215,0.0137122088220717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7031.27,0.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0
357,Crystal Lake Club,In Good Standing,96214.0,Wautoma,WI,-0.00279438523524825,-0.010752688172043,-0.00507246376811594,-0.00668741309673575,0.00359952006399147,0.000730605738575983,0.0,1060.0,5084.0,4680.0,12000.0,14090.0,6000.0,9600.0,6200.0,9300.0,4000.0,4000.0,15000.0,5200.0,0.0,75.0,1.0,2.0,1.0,2.0,2.0,1.0
358,Crystal Park,In Good Standing,338046.98,Manitou Springs,CO,0.0158720791131669,0.013722697876122,0.0144848298047986,0.0116856210677061,0.0175704409738518,0.0207536816503285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64000.0,3200.0,62600.0,99013.0,42308.98,66925.0,0.0,696.0,0.0,3.0,0.0,2.0,0.0,0.0
359,Cuchara West,In Good Standing,66109.29,La Veta,CO,-0.0217489125543723,0.00919963201471941,-0.0156487389851109,-0.0111128260534033,0.00811612299047916,0.0337513546988698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12441.0,45607.0,6621.54,1439.75,0.0,166.0,3.0,0.0,0.0,0.0,1.0,0.0
360,Cumberland,Inactive,24400.0,Cumberland,KY,-0.00181351582549187,-0.0156657068421774,-0.00532822566602821,-0.0162453609691198,-0.0172610150188626,-0.0161155977257089,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,5000.0,5000.0,4400.0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0,1.0,2.0,0.0,0.0,0.0
361,Cumberland Cove,In Good Standing,169725.89,Monterey,TN,0.00552493799944888,0.00693331140981899,0.00687196374869024,0.0119742674883771,0.00128208552578862,0.0127644250006669,1300.0,2321.67,9247.0,2543.0,14890.0,3624.0,12710.0,22520.0,22754.0,1384.0,18800.0,18922.22,28210.0,10500.0,0.0,1000.0,3.0,1.0,1.0,0.0,4.0,0.0
362,Cumberland Island,In Good Standing,44487.0,Saint Marys,GA,-0.00676982591876209,0.0215408461339745,0.00161456610967378,0.0101378908525927,0.010209182496347,0.00884989437222846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25987.0,10000.0,4500.0,4000.0,0.0,25.0,1.0,2.0,0.0,1.0,1.0,0.0
363,Cumberland Lakes in Cumberland County,In Good Standing,587830.13,Monterey,TN,0.00729407578722647,0.00800070646414694,0.00770942477178351,0.00773738111383513,0.00552123951827185,0.00646899344521089,0.0,0.0,0.0,18752.0,12737.0,119.0,14296.5,23071.0,13998.0,21125.0,30869.87,30531.38,81295.88,341034.5,0.0,62.0,2.0,3.0,0.0,3.0,4.0,0.0
364,Cunningham,Inactive,22096.0,Cunningham,KY,-0.0105882352941176,-0.000792707094728498,-0.0122967076556922,0.00160642570281125,-0.0170408981555734,-0.00978992453599837,0.0,0.0,5764.0,4015.0,4135.0,4007.0,4175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,1.0,0.0,1.0,0.0,0.0
365,Currahee Club,In Good Standing,41128.0,Toccoa,GA,-0.0156022944550669,-0.00159272783777484,-0.00579743978833508,-0.00540075140889167,0.00338396159597072,0.00984313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1828.0,14400.0,15000.0,4950.0,4950.0,0.0,76.0,0.0,1.0,0.0,2.0,1.0,1.0
366,Curtis,In Good Standing,13863.12,Gurdon,AR,-4.35843793584379e-05,-0.00592773394935274,-0.0068838514491165,0.000573951434878587,-0.000926620482725147,0.000662485646144334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4805.12,5540.0,3518.0,0.0,1500.0,0.0,3.0,0.0,0.0,0.0,0.0
367,Cushing Island,In Good Standing,6137.26,Portland,ME,0.00455798553381364,0.00483083245216026,0.00700728180112834,0.00745830479092981,0.00765286652928973,0.00542924424369285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1417.0,1259.76,1730.25,1730.25,0.0,135.0,0.0,0.0,0.0,2.0,2.0,0.0
368,Cushman,In Good Standing,2800.41,Batesville,AR,0.000706425757369923,0.00255219787678857,-0.00140825998645904,0.00650882759742901,-0.00107778945383019,0.00256251180104119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.41,0.0,451.0,0.0,1.0,0.0,0.0,0.0,0.0
369,Cuttyhunk Island,In Good Standing,17700.0,Gosnold,MA,0.0073689296931626,0.00689531118839189,0.0210206633716429,0.00799020179633734,-0.00381878146155181,0.00168438171574606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,15000.0,2500.0,0.0,60.0,2.0,0.0,1.0,0.0,1.0,0.0
370,Cypress Dunes,In Good Standing,22577.07,Santa Rosa Beach,FL,0.00776554919991311,0.0297630808470893,0.0362986220129077,0.0360034337075626,0.0310154346060114,0.0382924407885406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,8501.76,10173.87,2921.44,0.0,138.0,3.0,0.0,0.0,0.0,0.0,1.0
371,Cypress Knoll,Inactive,88527.0,Palm Coast,FL,0.0137684854665987,0.012246951094321,0.0142791947669996,0.024576805015348,0.02651481882679,0.029680191656843,0.0,26585.0,7340.0,2100.0,2196.0,150.0,8201.0,8549.0,0.0,9612.0,8000.0,7794.0,8000.0,0.0,0.0,2.0,0.0,5.0,2.0,3.0,0.0,0.0
372,Daisy,In Good Standing,15051.6,Kirby,AR,-0.00301605606315976,0.00275825251356882,-0.0127772848269743,-0.0111450656120798,-0.0134520996182512,-0.00202690252441496,0.0,0.0,0.0,0.0,0.0,1261.0,972.0,876.0,2136.0,2136.0,3486.0,2070.05,1375.55,739.0,0.0,118.0,1.0,4.0,0.0,1.0,0.0,2.0
373,Daisy,Inactive,20550.0,Atoka,OK,-0.00296547341664901,-0.010126761560796,-0.0116611818572042,0.00224393774882374,-0.00433338148201647,0.00174089656172929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,275.0,275.0,0.0,0.0,0.0,117.0,1.0,1.0,0.0,0.0,0.0,0.0
374,Dallas Valley,Inactive,13646.32,Hatfield,AR,-0.00517683487348203,-0.00593327497325163,-0.00386497064579256,-0.00535337164186435,-0.0013332016590954,-0.00257107540173053,0.0,0.0,0.0,3482.0,3500.0,0.0,0.0,0.0,6664.32,0.0,0.0,0.0,0.0,0.0,0.0,643.0,0.0,1.0,0.0,0.0,0.0,0.0
375,Danville,Inactive,29320.28,Danville,AR,-0.00993003836605732,-0.00597219056302713,-0.00165107319757843,0.00376699742741639,-0.0111212814645309,-0.00254547137501736,0.0,3713.04,2632.0,3214.0,4817.0,4973.24,4300.0,5671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,0.0,1.0,0.0,0.0,0.0,0.0
376,Davis,Inactive,54178.0,Davis,OK,0.00821674439262714,0.00124816446402349,0.00461978441006086,0.00700729927007299,0.00811829515801682,0.000719010641357492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5220.0,9572.0,19693.0,19693.0,0.0,0.0,0.0,0.0,2665.0,0.0,3.0,0.0,0.0,0.0,1.0
377,Davis Mountains Resort,In Good Standing,958530.18,Fort Davis,TX,-0.0204690831556503,0.00261210274270788,-0.0347372991749891,-0.0107962213225371,-0.00909504320145521,0.0096374483708123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235645.0,132538.0,219909.08,164367.0,180803.0,25268.1,0.0,330.0,3.0,7.0,0.0,0.0,0.0,0.0
378,Day Lassen Bench,In Good Standing,326523.66,McArthur,CA,0.00362621249718024,0.00262414097312363,0.00354200526817239,0.00365795087734974,-0.00231475041314956,0.00184048053273546,0.0,0.0,0.0,0.0,0.0,150000.0,2000.0,3500.0,61150.0,1275.0,750.0,1260.0,1576.35,105012.31,0.0,372.0,7.0,12.0,6.0,12.0,9.0,0.0
379,Days Creek,In Good Standing,46071.24,Canyonville,OR,-0.00351115115598614,-0.00156601012313687,-0.00287552165510545,0.00163853075288147,0.00511320084503356,0.0086677516856545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42443.0,3628.24,0.0,243.0,0.0,0.0,0.0,2.0,1.0,0.0
380,DeBary Golf and Country Club,Inactive,11000.0,DeBary,FL,-0.000232493257695527,0.00557304715857503,0.00804980704996591,0.0132280831946888,0.0202337801946396,0.0215635191725043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2440.0,0.0,0.0,0.0,2.0,0.0,0.0
381,DeBordieu Colony,In Good Standing,496512.0,Georgetown,SC,0.000149663257670242,0.00146315509444001,0.00307145703280648,0.0051641094393962,0.00846383111857597,0.00254722988749735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77368.0,46072.0,130402.0,134995.0,107675.0,0.0,860.0,1.0,2.0,1.0,1.0,0.0,0.0
382,Dean Creek,In Good Standing,27950.0,Reedsport,OR,-0.00351115115598614,-0.00156601012313687,-0.00287552165510545,0.00163853075288147,0.00511320084503356,0.0086677516856545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27950.0,0.0,65.0,0.0,0.0,0.0,2.0,0.0,0.0
383,Decatur,In Good Standing,461988.66,Decatur,AR,0.0279557524509584,0.023843033725545,0.0193602370188223,0.0218319945723643,0.0281157911562312,0.0296590406257101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57947.0,11534.0,0.0,382925.0,0.0,4739.66,4843.0,0.0,1699.0,1.0,2.0,0.0,2.0,0.0,0.0
384,Decatur NW,In Good Standing,28540.54,Anacortes,WA,0.00329740012682308,-0.000758437618505878,0.00411132194813409,0.00919685039370079,0.0132950502465514,0.00646790686214119,0.0,0.0,0.0,0.0,0.0,0.0,1360.0,3041.0,1944.54,3732.0,2150.0,11275.0,2538.0,2500.0,0.0,175.0,3.0,1.0,2.0,1.0,6.0,0.0
385,Deer Creek Valley Ranchos,In Good Standing,1705399.44,Bailey,CO,-0.0106991330012913,-0.00323202187830195,0.00505081997879903,0.0110435537907929,0.0174889543446244,0.0352813461190519,0.0,0.0,0.0,0.0,6408.0,56856.0,80000.0,34700.0,1186372.0,11326.0,105932.08,75807.36,139550.0,8448.0,0.0,900.0,4.0,6.0,0.0,3.0,2.0,0.0
386,Deer Hollow,In Good Standing,33942.4,Tarpon Springs,FL,0.00149589528951193,0.00457140864972398,0.00760241845836835,0.00901101621487808,0.0116634682977459,0.0130104566576444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300.0,19642.4,0.0,850.0,1.0,0.0,0.0,1.0,0.0,0.0
387,Deer Lake Association,In Good Standing,721471.74,Deer River,MN,0.00226586102719033,0.00250454364111884,0.00466494218566912,0.000550151841908367,-0.00153957815558537,-0.00341432253232592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,136100.0,185259.74,380112.0,0.0,720.0,0.0,1.0,0.0,3.0,0.0,0.0
388,Deer Park Estates,Inactive,25000.0,Shady Cove,OR,0.0068039919374662,0.00757834702188541,0.00734688339003421,0.0117818552693614,0.0153249235655767,0.0140165032266524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0
389,Deer Ridge HOA,In Good Standing,6069.33,Auburn,CA,0.0186989270030894,0.0118699601718692,0.0150047920048308,0.0110551666734892,0.0105186160880573,0.0164216858137255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4738.19,1331.14,140.0,2.0,2.0,1.0,1.0,5.0,2.0
390,Deer River,In Good Standing,87350.31,Deer River,MN,0.00226586102719033,0.00250454364111884,0.00466494218566912,0.000550151841908367,-0.00153957815558537,-0.00341432253232592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26586.0,4671.0,4671.0,5785.31,37862.0,0.0,900.0,0.0,1.0,0.0,3.0,0.0,1.0
391,Deer River Township,In Good Standing,41031.76,Deer River,MN,0.00226586102719033,0.00250454364111884,0.00466494218566912,0.000550151841908367,-0.00153957815558537,-0.00341432253232592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,5099.0,11734.0,13873.96,2324.8,0.0,700.0,0.0,2.0,0.0,3.0,0.0,0.0
392,Deer Run Loop,Inactive,551288.25,Carthage,MO,0.000993866906780381,-0.0206468147217814,0.00908964871843752,0.00925679446996694,0.00717245369385619,0.00620902885720078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425223.0,87377.25,19344.0,19344.0,0.0,0.0,24.0,0.0,5.0,0.0,0.0,0.0,0.0
393,Deer Valley Estates,In Good Standing,69653.72,Bayfield,CO,0.00805855101802468,0.0109677917664324,0.018775307510123,0.0101801683571121,0.0164804572955718,0.0155742194632098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,11863.72,9590.0,11780.0,7000.0,6220.0,7200.0,0.0,132.0,3.0,1.0,0.0,0.0,6.0,1.0
394,Deercroft,Inactive,34813.54,Wagram,NC,0.00673484659516089,-0.00462504129501156,-0.00453589998893683,-0.00691820404534341,-0.00909268947765996,-0.00491275622564798,0.0,0.0,0.0,0.0,0.0,4389.0,7575.0,2849.0,4677.0,2932.0,2260.71,2260.71,3700.0,4170.12,0.0,410.0,4.0,4.0,0.0,3.0,0.0,0.0
395,Deerfield,In Good Standing,70737.0,Shady Cove,OR,0.0068039919374662,0.00757834702188541,0.00734688339003421,0.0117818552693614,0.0153249235655767,0.0140165032266524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42720.0,18129.0,2944.0,2944.0,4000.0,0.0,8.0,1.0,3.0,0.0,1.0,0.0,0.0
396,Deerlick Astronomy Village,Inactive,10940.0,Crawfordville,GA,0.00294290759270159,-0.0199530516431925,0.0107784431137725,0.000592417061611374,-0.0301953818827709,-0.0274725274725275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,9000.0,340.0,500.0,750.0,0.0,0.0,35.0,1.0,1.0,0.0,2.0,0.0,0.0
397,Delight,In Good Standing,7857.0,Delight,AR,-0.00301605606315976,0.00275825251356882,-0.0127772848269743,-0.0111450656120798,-0.0134520996182512,-0.00202690252441496,0.0,0.0,0.0,0.0,0.0,0.0,1755.0,1949.0,0.0,875.0,784.0,780.15,743.85,970.0,0.0,289.0,0.0,5.0,0.0,1.0,0.0,1.0
398,Dennis Acres,In Good Standing,222914.46,Joplin,MO,0.0117638965327463,0.00413068606785884,-0.0048754888185404,-0.00324923872548186,-0.000426679410158383,0.00216845663940444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,150027.0,69302.0,230.23,230.23,285.0,240.0,0.0,77.0,1.0,5.0,0.0,1.0,1.0,0.0
399,Denver,Inactive,3941.0,Alpena,AR,0.00428219096403502,0.00812306031574686,0.00149908983831245,-0.00550625467764354,0.000618179863462882,0.00201455854307126,0.0,0.0,0.0,2646.0,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
400,Denver York Lane Community,In Good Standing,4536.96,Tiger,GA,0.000737599114881062,0.00202690252441496,-0.006313595684688,0.0,0.00345444451298501,0.0179504518350034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1771.2,1771.2,256.32,738.24,0.0,8.0,1.0,2.0,1.0,0.0,1.0,0.0
401,Deschutes River Woods,Inactive,54846.6,Bend,OR,0.012265663112412,0.0124550148646534,0.0253083176212407,0.026130629028271,0.0279036153073276,0.0363834870985812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28087.0,10000.0,8634.6,8125.0,0.0,0.0,4000.0,0.0,4.0,0.0,1.0,0.0,0.0
402,Desert Diamonds Estates,In Good Standing,19500.0,Scottsdale,AZ,0.0118124767357727,0.0186403038540294,0.0173118716172296,0.018127157854009,0.0190272558473686,0.0195499991950283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,1500.0,0.0,78.0,2.0,0.0,0.0,0.0,0.0,0.0
403,Diablo (Seattle City Light),In Good Standing,9366.48,Rockport,WA,0.00940541505858542,0.00749943483944526,0.00653633028954968,0.0095809021652742,0.0184279371174847,0.0218510209083539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4220.0,2160.0,2986.48,0.0,60.0,2.0,0.0,0.0,0.0,2.0,0.0
